NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS
Palhoça;4211900;CEI MARIA DOS SANTOS SILVA;42004489;1;0;1;0;0;0;0;1;0;0;0;0;92;11
Palhoça;4211900;EB PROF NERI BRASILIANO MARTINS;42004497;1;0;1;0;0;0;0;1;0;0;0;0;486;24
Palhoça;4211900;EEB GOV IVO SILVEIRA;42004500;1;0;1;0;0;0;1;0;0;0;0;0;1072;97
Palhoça;4211900;EEB IRMA MARIA TERESA;42004519;1;0;1;0;0;0;1;0;0;0;0;0;1662;83
Palhoça;4211900;EEB JOSE MARIA CARDOSO DA VEIGA;42004535;1;0;1;0;0;0;0;1;0;0;0;1;820;60
Palhoça;4211900;EEB SEN RENATO RAMOS DA SILVA;42004543;1;0;1;0;0;0;1;0;1;0;0;1;1304;51
Palhoça;4211900;EEF VENCESLAU BUENO;42004551;1;0;1;0;0;0;1;1;0;0;0;0;1343;64
Angelina;4200903;CMEI CHAPEUZINHO VERMELHO;42004578;1;0;1;0;0;0;0;1;0;0;0;1;126;13
Angelina;4200903;NUCLEO ESCOLAR MUNICIPAL JOSE JOAO HECK;42004748;2;0;1;0;0;0;0;1;0;0;0;1;42;9
Angelina;4200903;EEB NORBERTO TEODORO DE MELO;42004861;2;0;1;0;0;0;0;1;0;0;0;1;147;12
Angelina;4200903;NEM BARRA CLARA;42004918;2;0;1;0;0;0;0;1;0;0;0;1;57;9
Angelina;4200903;EEB NOSSA SENHORA;42004977;1;0;1;0;0;0;0;1;0;0;0;1;423;25
São Bonifácio;4215901;ESCOLA MUNICIPAL RIO DO PONCHO;42005027;2;0;1;0;0;0;0;1;0;0;0;1;35;5
São Bonifácio;4215901;EM RIO SETE;42005078;2;0;1;0;0;0;0;1;0;0;0;1;29;5
São Bonifácio;4215901;E M SANTA MARIA;42005108;2;0;1;0;0;0;0;1;0;0;0;1;21;4
São Bonifácio;4215901;EM SANTO ANTONIO;42005124;2;0;1;0;0;0;0;1;0;0;0;1;17;4
São Bonifácio;4215901;EEB SAO TARCISIO;42005132;1;0;1;0;0;0;1;1;0;0;0;0;301;21
Águas Mornas;4200606;EEB CONSELHEIRO MANOEL PHILIPPI;42005159;1;0;1;0;0;0;1;1;0;0;0;0;263;32
Águas Mornas;4200606;ESC MUN STA CRUZ DA FIGUEIRA;42005221;1;0;1;0;0;0;0;1;0;0;0;1;355;14
Águas Mornas;4200606;ESCOLA MUN FAZENDA RESSURREICAO;42005248;2;0;1;0;0;0;0;1;0;0;0;1;136;7
Águas Mornas;4200606;EEB CEL ANTONIO LEHMKUHL;42005353;1;0;1;0;0;0;0;1;0;0;0;1;397;36
Anitápolis;4201109;CENTRO EDUCACAO INFANTIL VOVO MARGARIDA;42005361;1;0;1;0;0;0;0;0;1;0;0;1;114;20
Anitápolis;4201109;EEB ALTINO FLORES;42005655;1;0;1;0;0;0;1;0;1;0;0;0;322;29
Rancho Queimado;4214300;CENTRO DE EDUCACAO MUNICIPAL MENINO JESUS;42005663;1;0;1;0;0;0;1;0;0;0;0;1;264;19
Rancho Queimado;4214300;ESCOLA MUNICIPAL ALTAMIRO DINIZ;42005671;2;0;1;0;0;0;0;0;1;0;0;1;59;8
Tubarão;4218707;COLEGIO LEGADO;42005728;1;0;1;0;0;0;1;0;0;0;0;1;745;44
Rancho Queimado;4214300;EEB MARILDA LENIA ARAUJO;42005795;1;0;1;0;0;0;1;0;0;0;0;1;217;18
Rancho Queimado;4214300;EEB ROBERTO SCHUTZ;42005809;2;0;1;0;1;0;0;1;0;0;0;1;116;13
Paulo Lopes;4212304;ER PROFª TARGINA BOAVENTURA DA COSTA;42005841;2;0;1;0;0;0;0;1;0;0;0;1;165;14
Paulo Lopes;4212304;EB DR IVO SILVEIRA;42005850;1;0;1;0;0;0;0;1;0;0;0;1;371;31
Paulo Lopes;4212304;ER PROF AVANI DA SILVA;42005930;1;0;1;0;0;0;0;1;0;0;0;1;197;14
Paulo Lopes;4212304;CEI PROFESSORA JOVITE STEFANI ZUCCHI;42005949;2;0;1;0;0;0;0;1;0;0;0;1;123;7
Paulo Lopes;4212304;EI ERNESTINA PEREIRA MARTINS;42005973;1;0;1;0;0;0;0;1;0;0;0;1;164;12
Paulo Lopes;4212304;ESCOLA THIAGO JACINTO RAULINO;42005981;2;0;1;0;0;0;0;1;0;0;0;1;23;3
Paulo Lopes;4212304;EEB FREDERICO SANTOS;42005990;1;0;1;0;0;0;0;1;0;0;0;0;641;44
Santo Amaro da Imperatriz;4215703;CENTRO MUN ED INF RECANTO FELIZ;42006112;1;0;1;0;0;0;1;0;0;0;0;0;208;20
Santo Amaro da Imperatriz;4215703;EBM PROFª LOURDES GARCIA;42006155;1;0;1;0;0;0;1;0;0;0;0;1;620;33
Santo Amaro da Imperatriz;4215703;EEB PROF SILVEIRA DE MATOS;42006163;1;0;1;0;0;0;1;1;0;0;0;0;534;39
Santo Amaro da Imperatriz;4215703;EEB ANISIO V DE FREITAS;42006171;2;0;1;0;0;0;1;0;0;0;0;0;505;41
Santo Amaro da Imperatriz;4215703;EEB NEREU RAMOS;42006180;1;0;1;0;0;0;1;0;0;0;0;0;506;48
Santo Amaro da Imperatriz;4215703;EEB PROF ZULMA BECKER;42006198;1;0;1;0;0;0;1;0;0;0;0;0;384;23
Santo Amaro da Imperatriz;4215703;CMEI JOSE HIGINO MARTINS;42006228;2;0;1;0;0;0;1;0;0;0;0;1;20;4
Santo Amaro da Imperatriz;4215703;ESC BASICA MUN ALVIM DUARTE DA SILVA;42006236;1;0;1;0;0;0;0;1;0;0;0;1;263;25
Santo Amaro da Imperatriz;4215703;ESC MUN BRACO SAO JOAO;42006252;2;0;1;0;0;0;1;0;0;0;0;1;110;16
Santo Amaro da Imperatriz;4215703;CMEI ESTRADA VELHA;42006309;1;0;1;0;0;0;1;0;0;0;0;1;39;6
Santo Amaro da Imperatriz;4215703;ESCOLA BASICA MUNICIPAL VILA SANTANA;42006368;1;0;1;0;0;0;0;1;0;0;1;1;359;38
Santo Amaro da Imperatriz;4215703;EB MUN PROFª JUDITE ADELINA SCHURHAUS;42006384;1;0;1;0;0;0;1;0;0;0;0;1;473;31
Santo Amaro da Imperatriz;4215703;ESC MUN SUL DO RIO CUBATAO;42006392;2;0;1;0;0;0;1;0;0;0;0;1;90;15
Tubarão;4218707;CEI CRIANCA FELIZ;42006449;2;0;1;0;0;0;1;0;1;0;0;0;48;7
Tubarão;4218707;CEI ESTRELINHA BRILHANTE;42006457;1;0;1;0;0;0;0;0;1;0;0;1;159;15
Itaiópolis;4208104;CEI MUN VILA NOVA;42006481;1;0;1;0;0;0;1;1;0;0;0;0;85;8
Tubarão;4218707;CEI SANTA TEREZA;42006490;1;0;1;0;0;0;1;0;0;0;0;1;179;15
Tubarão;4218707;CEI STO AFONSO;42006503;1;0;1;0;0;0;1;0;0;0;0;1;193;18
Tubarão;4218707;CEI BALAO MAGICO;42006511;1;0;1;0;0;0;1;1;0;0;0;1;75;8
Tubarão;4218707;EEB GOV ADERBAL RAMOS DA SILVA;42006546;1;0;1;0;0;0;1;0;1;0;0;0;871;47
Tubarão;4218707;EEB HERCILIO LUZ;42006554;1;0;1;0;0;0;1;1;0;0;0;0;331;33
Tubarão;4218707;EEB LINO PESSOA;42006562;1;0;1;0;0;0;1;0;0;0;0;1;402;39
Tubarão;4218707;EEF PROF FERNANDO VALTER;42006570;2;0;1;0;0;0;1;0;0;0;0;0;90;15
Tubarão;4218707;CEI CRISTINA AVILA WENDHAUSEN;42006600;2;0;1;0;0;0;0;0;1;0;0;1;61;9
Tubarão;4218707;EEB JOSE BOTEGA;42006619;1;0;1;0;0;0;0;1;0;0;0;0;96;15
Tubarão;4218707;EMEB SOMBRIO;42006651;2;0;1;0;0;0;0;1;0;0;0;1;74;7
Tubarão;4218707;EEB SEN FRANCISCO BENJAMIN GALLOTTI;42006660;1;0;1;0;0;0;1;1;0;0;0;1;455;50
Capivari de Baixo;4203956;EEB DR OTTO FEUERSCHUETTE;42006686;1;0;1;0;0;0;0;1;0;0;0;0;645;52
Tubarão;4218707;COLEGIO DEHON;42006694;1;0;1;0;0;0;1;0;0;0;0;0;1712;73
Tubarão;4218707;COLEGIO SAO JOSE;42006708;1;0;1;0;0;0;1;0;0;0;0;1;1195;75
Tubarão;4218707;CEDUP DIOMICIO FREITAS;42006716;1;0;1;0;0;0;1;0;0;0;0;0;801;85
Tubarão;4218707;ETC DE TUBARAO;42006724;1;0;1;0;0;0;1;0;0;0;0;1;424;39
Tubarão;4218707;EMEB PROFESSORA MARIA EMILIA ROCHA;42006740;1;0;1;0;0;0;1;0;0;0;0;1;354;23
Tubarão;4218707;ESCOLA ADVENTISTA DE TUBARAO;42006759;1;0;1;0;1;0;1;0;0;0;0;1;366;25
Tubarão;4218707;EEB BERTOLDO ZIMMERMANN;42006767;2;0;1;0;0;0;0;0;1;0;0;0;134;18
Capivari de Baixo;4203956;EEB GEN OSVALDO PINTO DA VEIGA;42006775;1;0;1;0;0;0;1;0;0;0;0;1;445;33
Tubarão;4218707;EMEB JOAO PAULO I;42006783;1;0;1;0;0;0;1;0;0;0;0;0;287;17
Tubarão;4218707;EMEB MANOEL JOSE ANTUNES;42006791;1;0;1;0;0;0;0;0;1;0;0;0;249;17
Tubarão;4218707;EEF PROF NOE ABATI;42006813;1;0;1;0;0;0;1;0;1;0;0;0;622;42
Capivari de Baixo;4203956;EEB TERESA MARTINS BRITO;42006821;1;0;1;0;0;0;1;0;0;0;0;1;447;32
Tubarão;4218707;EMEB FAUSTINA DA LUZ PATRICIO;42006848;1;0;1;0;0;0;1;1;0;0;0;0;211;12
Tubarão;4218707;EMEB MANOEL RUFINO FRANCISCO;42006856;1;0;1;0;0;0;1;0;0;0;0;0;199;16
Tubarão;4218707;EMEB SAO MARTINHO;42006864;1;0;1;0;0;0;1;1;0;0;0;0;354;22
Tubarão;4218707;CEI SAO CRISTOVAO;42006880;1;0;1;0;0;0;0;1;0;0;0;0;93;9
Capivari de Baixo;4203956;ESCOLA BASICA MUNICIPAL DOM ANSELMO PIETRULLA;42006910;1;0;1;0;0;0;0;1;0;0;0;0;818;45
Tubarão;4218707;EMEB ARINO BRESSAN;42006929;1;0;1;0;0;0;0;0;1;0;0;1;413;26
Tubarão;4218707;CEI BRANCA DE NEVE;42006953;2;0;1;0;0;0;1;1;0;0;0;0;55;6
Tubarão;4218707;CEI CAMINHO FELIZ;42006961;2;0;1;0;0;0;1;0;0;0;0;0;94;10
Tubarão;4218707;CEI CANTINHO DA ALEGRIA;42006970;1;0;1;0;0;0;1;1;0;0;0;0;123;13
Biguaçu;4202305;EB MUNC OLGA BORGONOVO DE ANDRADE;42006988;1;0;1;0;0;0;0;1;0;0;0;0;450;32
Tubarão;4218707;CEI CHAPEUZINHO VERMELHO;42006996;1;0;1;0;0;0;1;0;0;0;0;1;103;11
Tubarão;4218707;CEI ALVARO BRAZ FERNANDES;42007003;2;0;1;0;0;0;0;0;1;0;0;1;154;16
Capivari de Baixo;4203956;CEI OSMARINA RODRIGUES DE SOUZA;42007011;1;0;1;0;0;0;0;1;0;0;0;0;108;15
Capivari de Baixo;4203956;CEI MARIA MAGDALENA;42007046;1;0;1;0;0;0;0;1;0;0;0;0;65;13
Tubarão;4218707;CEI SETE ANOES;42007054;1;0;1;0;0;0;1;0;0;0;0;1;72;8
Tubarão;4218707;CEI WALT DISNEY;42007070;1;0;1;0;0;0;1;0;0;0;0;1;88;10
Canoinhas;4203808;CENTRO EDUC SESC LER;42007119;1;0;1;0;0;0;1;0;0;0;0;1;15;1
Tubarão;4218707;CEI BORBOLETA AZUL;42007127;1;0;1;0;0;0;0;0;1;0;0;0;86;12
Tubarão;4218707;EEB JOAO TEIXEIRA NUNES;42007143;1;0;1;0;0;0;1;0;0;0;0;0;468;42
Tubarão;4218707;EEB MARTINHO ALVES DOS SANTOS;42007151;1;0;1;0;0;0;1;1;0;0;0;0;879;57
Tubarão;4218707;EEF MARTINHO GHIZZO;42007160;1;0;1;0;0;0;1;0;0;0;0;0;337;39
Tubarão;4218707;EEB PROF CELIA COELHO CRUZ;42007178;1;0;1;0;0;0;1;0;0;0;0;0;391;33
Tubarão;4218707;EEB STO ANJO DA GUARDA;42007186;2;0;1;0;0;0;1;0;0;0;0;1;503;40
Tubarão;4218707;EMEB FRANCELINO MENDES;42007208;1;0;1;0;0;0;1;0;0;0;0;1;124;10
Tubarão;4218707;EMEB BOM PASTOR;42007224;2;0;1;0;0;0;1;0;0;0;0;1;147;10
Tubarão;4218707;CEI ORLANDO FRANCALACCI;42007232;2;0;1;0;0;0;0;0;1;0;0;1;70;6
Tubarão;4218707;CEI PADRE PAULO HERDT;42007240;2;0;1;0;0;0;1;0;0;0;0;1;42;7
Tubarão;4218707;EMEB PROFESSOR CLETO DA SILVA;42007275;2;0;1;0;0;0;1;0;0;0;0;1;76;8
Capivari de Baixo;4203956;EEB SAO JOAO BATISTA;42007283;1;0;1;0;0;0;1;0;0;0;0;0;310;33
Capivari de Baixo;4203956;EMEB VITORIO MARCON;42007348;2;0;1;0;0;0;0;1;0;0;0;0;234;20
Tubarão;4218707;EEB HENRIQUE FONTES;42007364;1;0;1;0;0;0;1;0;0;0;0;0;1030;68
Tubarão;4218707;EEF FABIO SILVA;42007372;1;0;1;0;0;0;1;0;0;0;0;0;145;23
Tubarão;4218707;EEB PROF ARNO HUBBE;42007380;1;0;1;0;0;0;1;0;0;0;0;0;440;35
Tubarão;4218707;EEB SAGRADO CORACAO DE JESUS;42007399;1;0;1;0;0;0;1;1;0;0;0;0;499;42
Tubarão;4218707;EEB PROF ALDA HULSE;42007402;1;0;1;0;0;0;1;0;1;0;0;0;240;30
Tubarão;4218707;COLEGIO SANTISSIMO SACRAMENTO;42007410;1;0;1;0;0;0;1;0;0;0;0;0;624;42
Orleans;4211702;CRECHE SANTA RITA DE CASSIA;42007429;1;0;1;0;0;0;1;0;0;0;0;1;119;8
Orleans;4211702;COLEGIO UNIBAVE;42007437;1;0;1;0;0;0;1;0;0;0;0;1;348;30
Coronel Freitas;4204400;PRE ESCOLAR PINGO DE GENTE - RONCADOR;42007453;2;0;1;0;0;0;0;1;0;0;0;1;7;4
Orleans;4211702;EEB SAMUEL SANDRINI;42007488;1;0;1;0;0;0;1;0;1;0;0;0;549;36
Braço do Norte;4202800;ESCOLA MUNICIPAL ATILIO GHISI;42007577;1;0;1;0;0;0;1;0;0;0;0;1;272;15
Orleans;4211702;EEB OTTO PFUTZENREUTER;42007704;1;0;1;0;0;0;1;0;0;0;0;1;78;7
Orleans;4211702;EEB RANCHINHO;42007739;1;0;1;0;0;0;1;0;0;0;0;1;136;12
Orleans;4211702;EEB PE LUDGERO WATERKEMPER;42007909;1;0;1;0;0;0;0;1;0;0;0;1;94;8
Orleans;4211702;EEB TONEZA CASCAES;42007984;1;0;1;0;0;0;1;0;0;0;0;0;660;44
Orleans;4211702;EEB JOSE ANTUNES MATTOS;42007992;1;0;1;0;0;0;1;0;0;0;0;1;170;14
Orleans;4211702;EEB CONEGO SANTOS SPRICIGO;42008000;1;0;1;0;0;0;1;0;0;0;0;1;140;11
Imbituba;4207304;CMEI DOMINGOS FRASSON;42008026;1;0;1;0;0;0;0;1;0;0;0;1;53;10
São Ludgero;4217006;CEI MENINO DEUS;42008034;1;0;1;0;0;0;1;0;0;0;0;0;181;8
São Ludgero;4217006;EEF BOM RETIRO;42008077;2;0;1;0;0;0;0;1;0;0;0;1;80;12
São Ludgero;4217006;EEB SAO LUDGERO;42008174;1;0;1;0;0;0;1;0;0;0;0;1;1213;70
Armazém;4201505;PE SAO DOMINGOS;42008182;2;0;1;0;0;0;1;0;0;0;0;1;54;6
Armazém;4201505;CEI TIA MONICA;42008212;1;0;1;0;0;0;1;0;1;0;0;1;295;42
Araquari;4201307;CENTRO DE EDUCACAO INFANTIL PROFESSORA JANAINA ESTELA DE OLIVEIRA;42008220;1;0;1;0;0;0;0;1;0;0;0;0;89;11
Lages;4209300;CENTRO DE DESENV EDUC EXPRESSAO LTDA ME;42008239;1;0;1;0;0;0;1;0;0;0;0;0;145;8
Lages;4209300;CEI ALEGRIA DA CRIANCA;42008247;1;0;1;0;0;0;1;0;0;0;0;1;88;10
Armazém;4201505;PE NARIZINHO;42008255;2;0;1;0;0;0;1;1;0;0;0;0;104;18
Armazém;4201505;CEI NS APARECIDA;42008263;2;0;1;0;0;0;0;1;0;0;0;1;25;5
Armazém;4201505;ESC MUN ANTONIO JOSE CORREA SOBRINHO;42008310;2;0;1;0;0;0;1;1;0;0;0;1;100;13
Armazém;4201505;ESCOLA MUNICIPAL ARNOLDO MICHELS;42008328;2;0;1;0;0;0;0;0;1;0;0;1;85;9
Armazém;4201505;ESC MUN JOSE PEDRO NAZARIO;42008352;2;0;1;0;0;0;0;1;0;0;0;1;73;10
Armazém;4201505;EEB MONS FRANCISCO GIESBERTS;42008468;1;0;1;0;0;0;1;0;1;0;0;0;907;54
Braço do Norte;4202800;CEI ALGODAO DOCE;42008476;1;0;1;0;0;0;1;0;0;0;0;1;93;9
Braço do Norte;4202800;EEB PE JACOB LUIZ NEIBEL;42008557;2;0;1;0;0;0;0;1;0;0;0;1;365;34
Braço do Norte;4202800;EB MUN PROFº ANTONIO ROHDEN;42008565;1;0;1;0;0;0;1;0;0;0;0;1;1034;51
Braço do Norte;4202800;ESCOLA MUNICIPAL ADOLFO WIGGERS;42008697;2;0;1;0;0;0;0;0;1;0;0;1;122;11
Braço do Norte;4202800;EEB DOM JOAQUIM;42008743;1;0;1;0;0;0;1;0;0;0;0;0;989;74
Braço do Norte;4202800;EEB CONEGO NICOLAU GESING;42008751;1;0;1;0;0;0;0;1;0;0;0;0;722;52
Braço do Norte;4202800;EEB ENG ANNES GUALBERTO;42008760;1;0;1;0;0;0;1;0;0;0;0;1;594;45
Braço do Norte;4202800;EEB WERNER KNABBEN;42008778;2;0;1;0;0;0;1;1;0;0;0;0;405;31
Braço do Norte;4202800;EI MATILDE NIEHUES PHILIPPI;42008786;1;0;1;0;0;0;1;0;0;0;0;1;329;16
Braço do Norte;4202800;EM PEDRO MARCOLINO GESSER;42008794;1;0;1;0;0;0;1;0;0;0;0;1;179;14
Braço do Norte;4202800;EI JOAO BATISTA DA SILVA;42008808;1;0;1;0;0;0;1;0;0;0;0;1;299;17
Grão-Pará;4206108;EEF PE HERIBERTO BORGERT;42008832;2;0;1;0;0;0;1;0;0;0;0;1;89;11
Grão-Pará;4206108;EEB DR MIGUEL DE PATTA;42009111;1;0;1;0;0;0;1;0;0;0;0;1;705;45
Treze de Maio;4218400;CEI LUIZA GUAREZI;42009138;1;0;1;0;0;0;0;1;0;0;0;0;37;2
Treze de Maio;4218400;CEI TIA RAQUEL;42009146;1;0;1;0;0;0;0;0;1;0;0;0;41;6
Treze de Maio;4218400;NME GIACOMO BEZ FONTANA;42009170;1;0;1;0;0;0;0;1;0;0;0;0;65;8
Treze de Maio;4218400;NME JOAO SARTOR;42009375;2;0;1;0;0;0;0;1;0;0;0;1;95;12
Treze de Maio;4218400;EEB MONS BERNARDO PETERS;42009391;1;0;1;0;0;0;1;0;1;0;0;0;638;46
Pedras Grandes;4212403;CENTRO DE EDUCACAO INFANTIL JESUS MENINO;42009405;1;0;1;0;0;0;0;1;0;0;0;0;150;18
Pedras Grandes;4212403;ESC DE ED INF NOVA ESPERANCA;42009413;1;0;1;0;0;0;0;1;0;0;0;0;8;4
Pedras Grandes;4212403;EEF PROF JOAO BATISTA BECKER;42009430;1;0;1;0;0;0;0;1;0;0;1;1;75;14
Pedras Grandes;4212403;EEB IMACULADO CORACAO DE MARIA;42009626;1;0;1;0;0;0;1;0;0;0;0;0;275;28
Santa Rosa de Lima;4215604;CEI RECANTO ALEGRE;42009642;1;0;1;0;0;0;0;1;0;0;0;1;138;16
Santa Rosa de Lima;4215604;EEB PROF ALDO CAMARA;42009650;1;0;1;0;0;0;1;1;0;0;0;0;122;17
Rio Fortuna;4214904;CEI CANTINHO DA CRIANCA;42009804;1;0;1;0;0;0;0;0;1;0;0;0;148;10
Rio Fortuna;4214904;EEB NS DE FATIMA;42010055;1;0;1;0;0;0;0;1;0;0;0;0;389;28
Jaguaruna;4208807;PE PEIXINHO DOURADO;42010071;1;0;1;0;0;0;0;0;1;0;0;0;73;6
Sangão;4215455;CENTRO DE EDUCACAO INFANTIL BALAO MAGICO;42010098;1;0;1;0;0;0;0;1;0;0;0;0;207;19
Xanxerê;4219507;FRATERNIDADE CRISTA DA PESSOA DEF DE XANXERE -FCDX;42010128;1;0;1;0;0;0;0;1;0;0;0;0;;
Sangão;4215455;CENTRO DE EDUCACAO INFANTIL TURMA DO CEBOLINHA;42010152;1;0;1;0;0;0;0;1;0;0;0;0;169;16
Sangão;4215455;EEB MARIA DUARTE VASCONCELOS;42010160;1;0;1;0;0;0;1;0;0;0;0;0;702;53
Sangão;4215455;EEB BERNARDO SCHMITZ;42010179;1;0;1;0;0;0;0;1;0;0;0;0;782;45
Jaguaruna;4208807;EEF PREF OSNY PEREIRA;42010187;1;0;1;0;0;0;0;1;0;0;0;0;547;30
Jaguaruna;4208807;ER PROFª CECILIA AVILA SCHMITZ;42010209;1;0;1;0;0;0;0;0;1;0;0;0;90;7
Jaguaruna;4208807;EBM ANTONIO JOAO MENDES;42010250;2;0;1;0;0;0;0;1;0;0;0;0;442;32
Sangão;4215455;CENTRO DE EDUCACAO MUNICIPAL JOAO MANOEL DE SOUZA;42010276;2;0;1;0;0;0;0;1;0;0;0;0;512;30
Jaguaruna;4208807;EEB CAMPOS VERDES;42010284;1;0;1;0;0;0;0;1;0;0;0;1;438;29
Jaguaruna;4208807;EBM LUIZA NICOLAZZI GOMES;42010381;1;0;1;0;0;0;0;1;0;0;0;1;497;27
Sangão;4215455;EEB ALICE JULIA TEIXEIRA;42010390;1;0;1;0;0;0;0;1;0;0;0;0;428;40
Sangão;4215455;CENTRO DE EDUCACAO INFANTIL JOAO INOCENCIO DE AGUIAR;42010489;2;0;1;0;0;0;0;1;0;0;0;0;76;6
Jaguaruna;4208807;ESCOLA DE EDUCACAO BASICA MUNICIPAL MANOEL PRUDENCIO MARTINS;42010519;1;0;1;0;0;0;1;0;0;0;0;0;231;22
Jaguaruna;4208807;EEB MARECHAL LUZ;42010594;1;0;1;0;0;0;1;0;0;0;0;0;901;56
Gravatal;4206207;CEI ZILDA LUCK SILVEIRA;42010608;1;0;1;0;0;0;1;0;0;0;0;1;95;16
Garopaba;4205704;CEJA CENTRO EDUCACIONAL DE JOVENS E ADULTOS GAROPABA;42010616;1;0;1;0;0;0;1;0;0;0;0;0;55;8
Gravatal;4206207;EEF GERALDINA MARIA TAVARES;42010659;1;0;1;0;0;0;1;0;0;0;0;0;329;28
Gravatal;4206207;EEB HERCILIO BEZ;42010667;1;0;1;0;0;0;1;0;0;0;0;1;516;38
Gravatal;4206207;EEB FERNANDO JOSE CARDOSO;42010675;2;0;1;0;0;0;0;0;0;1;0;0;90;17
Gravatal;4206207;EEB DAVID FILETI;42010691;2;0;1;0;0;0;0;1;0;0;0;1;38;8
Gravatal;4206207;EEB JOAQUIM CARDOSO DUARTE;42010713;2;0;1;0;0;0;0;1;0;0;0;1;153;12
Gravatal;4206207;EEB CATEQUISTA JOANA PENDICA;42010829;2;0;1;0;0;0;0;1;0;0;0;0;151;16
Gravatal;4206207;EEM ANTONIO KNABBEN;42010845;1;0;1;0;0;0;0;1;0;0;0;0;191;23
Criciúma;4204608;CEI AFASC BRANCA DE NEVE;42010861;1;0;1;0;0;0;1;1;0;0;0;1;210;25
Criciúma;4204608;CEIM ENG JORGE FRYDBERG;42010900;1;0;1;0;0;0;1;0;0;0;0;1;195;23
Criciúma;4204608;CEIM CRIANCA FELIZ;42010918;1;0;1;0;0;0;1;0;0;0;0;1;158;15
Jaraguá do Sul;4208906;CENTRO EDUC INFANTIL CASULO;42010942;1;0;1;0;0;0;1;0;0;0;0;1;21;2
Criciúma;4204608;EMEBPS PROFª MARIA DE LOURDES CARNEIRO;42010950;1;0;1;0;0;0;1;0;0;0;0;1;428;26
Forquilhinha;4205456;EEB ESTRELA DA MANHA;42011000;1;0;1;0;0;0;1;0;0;0;0;1;223;12
Xanxerê;4219507;ASSOCIACAO DE PAIS E AMIGOS DOS DEFICIENTES AUDITIVOS E VISUAIS DE XANXERE - APADAVIX;42011051;1;0;1;0;0;0;1;1;0;0;0;1;;
Criciúma;4204608;CEI AFASC DEPUTADO ULYSSES GUIMARAES;42011124;1;0;1;0;0;0;1;1;0;0;0;1;152;25
Criciúma;4204608;CEI AFASC IRMA EMILIA;42011132;1;0;1;0;0;0;1;1;0;0;0;1;135;26
Forquilhinha;4205456;CEI SONHO MAGICO;42011140;1;0;1;0;0;0;1;1;0;0;0;1;105;13
Criciúma;4204608;CEI AFASC SANTA LUZIA;42011159;1;0;1;0;0;0;1;1;0;0;0;1;204;24
Criciúma;4204608;CEI AFASC SANTO ANTONIO;42011167;1;0;1;0;0;0;1;1;0;0;0;1;119;20
Criciúma;4204608;CEI AFASC SAO SEBASTIAO;42011175;1;0;1;0;0;0;1;1;0;0;0;1;128;16
Criciúma;4204608;CEI AFASC PINGO DE GENTE;42011183;1;0;1;0;0;0;1;1;0;0;0;1;180;31
Mafra;4210100;CEIM GUNTHER WERNER;42011205;1;0;1;0;0;0;0;1;0;0;0;1;317;21
Criciúma;4204608;CEI AFASC NOVA ESPERANCA;42011213;1;0;1;0;0;0;1;1;0;0;0;1;178;22
Criciúma;4204608;CEI AFASC MARIA DE ASSIS GOES;42011221;1;0;1;0;0;0;1;1;0;0;0;1;214;32
Criciúma;4204608;CEI AFASC SAO JOSE;42011248;1;0;1;0;0;0;1;1;0;0;0;1;95;19
São Miguel do Oeste;4217204;IFSC - CAMPUS SAO MIGUEL DO OESTE;42011256;1;0;1;0;0;0;0;1;0;0;0;1;386;46
Abdon Batista;4200051;CENTRO MUNICIPAL DE ENSINO LUIZ ZANCHETT;42011272;1;0;1;0;0;0;1;0;0;0;0;1;178;17
Criciúma;4204608;CEI AFASC PEQUENO MUNDO;42011280;1;0;1;0;0;0;1;1;0;0;0;1;128;17
Criciúma;4204608;CEI AFASC SANTA RITA DE CASSIA;42011299;1;0;1;0;0;0;1;1;0;0;0;1;327;41
Criciúma;4204608;EEB HUMBERTO DE CAMPOS;42011310;1;0;1;0;0;0;1;0;0;0;0;0;620;40
Criciúma;4204608;EMEB RUBENS DE ARRUDA RAMOS;42011329;1;0;1;0;0;0;1;0;0;0;0;1;334;22
Içara;4207007;EEB IGNACIO STAKOWSKI;42011337;1;0;1;0;0;0;1;0;0;0;0;0;361;45
Criciúma;4204608;EMEB PASCOAL MELLER;42011345;1;0;1;0;0;0;1;0;0;0;0;0;407;29
Criciúma;4204608;EMEB PROF MARCILIO DIAS DE SAN THIAGO;42011353;1;0;1;0;0;0;1;0;0;0;0;1;376;25
Criciúma;4204608;EMEB SERAFINA MILIOLI PESCADOR;42011361;1;0;1;0;0;0;1;0;0;0;0;1;430;34
Criciúma;4204608;EMEB GIACOMO ZANETTE;42011370;1;0;1;0;0;0;0;1;0;0;0;1;425;30
